X2,X3,X4,X5,Generation,Iter
Pref0,0.48525[0.492603],0.489696[0.492975],0.480632[0.492173],6,0_1
Signal0,0.48925[0.49296],0.49264[0.49253],0.485729[0.493381],6,0_1
Hybridindex,9.606[9.69883],9.36786[9.65843],9.86039[9.73536],7,0_1
Pref0,0.47825[0.492089],0.465634[0.491486],0.491727[0.492376],7,0_1
Signal0,0.47975[0.494434],0.468538[0.492664],0.491727[0.496038],7,0_1
Hybridindex,9.8875[9.62013],9.76002[9.57344],10.0083[9.6626],8,0_1
Pref0,0.4925[0.493147],0.485612[0.49176],0.499026[0.494369],8,0_1
Signal0,0.49325[0.493284],0.486125[0.493079],0.5[0.493384],8,0_1
Hybridindex,10.3622[9.53658],10.4595[9.54273],10.265[9.52944],9,0_1
Pref0,0.51675[0.492031],0.5205[0.49227],0.513[0.491763],9,0_1
Signal0,0.516[0.491675],0.521[0.491995],0.511[0.491303],9,0_1
Hybridindex,10.2355[9.49216],10.4484[9.48854],10.0313[9.49114],10,0_1
Pref0,0.5085[0.491862],0.520429[0.491596],0.497062[0.491845],10,0_1
Signal0,0.512[0.491025],0.522983[0.489661],0.501469[0.4921],10,0_1
Hybridindex,10.5872[9.43031],10.7662[9.4095],10.4227[9.44641],11,0_1
Pref0,0.52925[0.492209],0.54071[0.491485],0.518714[0.492638],11,0_1
Signal0,0.5325[0.491369],0.541754[0.490334],0.523992[0.492165],11,0_1
Hybridindex,10.5295[9.37296],10.5897[9.39678],10.4702[9.34908],12,0_1
Pref0,0.5285[0.49238],0.532762[0.491547],0.524306[0.493162],12,0_1
Signal0,0.5295[0.491813],0.53629[0.49258],0.522817[0.490965],12,0_1
Hybridindex,10.6992[9.27578],10.8327[9.23553],10.5623[9.31493],13,0_1
Pref0,0.53975[0.491981],0.546397[0.49261],0.532928[0.49124],13,0_1
Signal0,0.53975[0.490709],0.544423[0.490282],0.534954[0.4911],13,0_1
Hybridindex,10.3112[9.18161],10.0727[9.21526],10.5586[9.14003],14,0_1
Pref0,0.51975[0.490902],0.510314[0.491721],0.529532[0.48986],14,0_1
Signal0,0.5235[0.490864],0.516208[0.493058],0.531059[0.488464],14,0_1
Hybridindex,10.9475[9.02607],10.6299[9.03405],11.2515[9.00795],15,0_1
Pref0,0.55375[0.487838],0.5409[0.489004],0.566047[0.486402],15,0_1
Signal0,0.5575[0.486769],0.540389[0.488262],0.573875[0.48477],15,0_1
Hybridindex,11.0793[8.94549],10.7108[8.94037],11.4433[8.93564],16,0_1
Pref0,0.55975[0.48534],0.542254[0.487495],0.577038[0.482579],16,0_1
Signal0,0.5665[0.485878],0.547787[0.487242],0.58499[0.483817],16,0_1
Hybridindex,11.3885[8.81214],11.1385[8.90114],11.642[8.71364],17,0_1
