X1,X2,X3,X4,X5,Generation,Iter
3,Pref0,1[0],1[0],1[0],65,0_35
3,Signal0,1[0],1[0],1[0],65,0_35
3,Hybridindex,12.6265[1.74478],12.6012[1.72416],12.6517[1.76471],66,0_35
3,Pref0,1[0],1[0],1[0],66,0_35
3,Signal0,1[0],1[0],1[0],66,0_35
3,Hybridindex,12.6323[1.69488],12.6494[1.68976],12.6163[1.69949],67,0_35
3,Pref0,1[0],1[0],1[0],67,0_35
3,Signal0,1[0],1[0],1[0],67,0_35
3,Hybridindex,12.7317[1.73578],12.7138[1.75067],12.7481[1.72191],68,0_35
3,Pref0,1[0],1[0],1[0],68,0_35
3,Signal0,1[0],1[0],1[0],68,0_35
3,Hybridindex,12.7242[1.76],12.7249[1.73411],12.7236[1.78576],69,0_35
3,Pref0,1[0],1[0],1[0],69,0_35
3,Signal0,1[0],1[0],1[0],69,0_35
3,Hybridindex,12.744[1.72358],12.8071[1.72397],12.6811[1.72089],70,0_35
3,Pref0,1[0],1[0],1[0],70,0_35
3,Signal0,1[0],1[0],1[0],70,0_35
3,Hybridindex,12.6792[1.68404],12.6414[1.69059],12.7153[1.67698],71,0_35
3,Pref0,1[0],1[0],1[0],71,0_35
3,Signal0,1[0],1[0],1[0],71,0_35
3,Hybridindex,12.6862[1.72444],12.6863[1.71632],12.6862[1.73228],72,0_35
3,Pref0,1[0],1[0],1[0],72,0_35
3,Signal0,1[0],1[0],1[0],72,0_35
3,Hybridindex,12.6427[1.66185],12.702[1.65074],12.5888[1.67007],73,0_35
3,Pref0,1[0],1[0],1[0],73,0_35
3,Signal0,1[0],1[0],1[0],73,0_35
3,Hybridindex,12.665[1.6728],12.7015[1.66483],12.6285[1.67995],74,0_35
3,Pref0,1[0],1[0],1[0],74,0_35
3,Signal0,1[0],1[0],1[0],74,0_35
3,Hybridindex,12.6442[1.66104],12.6259[1.66849],12.6627[1.65335],75,0_35
3,Pref0,1[0],1[0],1[0],75,0_35
3,Signal0,1[0],1[0],1[0],75,0_35
3,Hybridindex,12.6525[1.69661],12.6032[1.69388],12.704[1.69793],76,0_35
3,Pref0,1[0],1[0],1[0],76,0_35
3,Signal0,1[0],1[0],1[0],76,0_35
3,Hybridindex,12.6608[1.67624],12.5953[1.70553],12.7265[1.64369],77,0_35
3,Pref0,1[0],1[0],1[0],77,0_35
3,Signal0,1[0],1[0],1[0],77,0_35
3,Hybridindex,12.6242[1.68447],12.6237[1.67474],12.6248[1.69365],78,0_35
3,Pref0,1[0],1[0],1[0],78,0_35
3,Signal0,1[0],1[0],1[0],78,0_35
3,Hybridindex,12.632[1.72071],12.5999[1.74762],12.6632[1.69354],79,0_35
3,Pref0,1[0],1[0],1[0],79,0_35
3,Signal0,1[0],1[0],1[0],79,0_35
3,Hybridindex,12.6655[1.67857],12.691[1.66058],12.6397[1.69616],80,0_35
3,Pref0,1[0],1[0],1[0],80,0_35
3,Signal0,1[0],1[0],1[0],80,0_35
3,Hybridindex,12.6995[1.66702],12.6955[1.60534],12.7035[1.7259],81,0_35
3,Pref0,1[0],1[0],1[0],81,0_35
3,Signal0,1[0],1[0],1[0],81,0_35
3,Hybridindex,12.6845[1.69432],12.6677[1.67595],12.7006[1.71156],82,0_35
3,Pref0,1[0],1[0],1[0],82,0_35
3,Signal0,1[0],1[0],1[0],82,0_35
3,Hybridindex,12.7093[1.66908],12.752[1.66346],12.6663[1.67362],83,0_35
3,Pref0,1[0],1[0],1[0],83,0_35
3,Signal0,1[0],1[0],1[0],83,0_35
3,Hybridindex,12.7212[1.69268],12.6072[1.68838],12.8401[1.68898],84,0_35
3,Pref0,1[0],1[0],1[0],84,0_35
3,Signal0,1[0],1[0],1[0],84,0_35
3,Hybridindex,12.7135[1.66025],12.7558[1.67576],12.6718[1.64374],85,0_35
3,Pref0,1[0],1[0],1[0],85,0_35
3,Signal0,1[0],1[0],1[0],85,0_35
3,Hybridindex,12.753[1.6763],12.7308[1.72874],12.7748[1.62275],86,0_35
3,Pref0,1[0],1[0],1[0],86,0_35
3,Signal0,1[0],1[0],1[0],86,0_35
3,Hybridindex,12.687[1.67213],12.7184[1.70567],12.6549[1.63644],87,0_35
3,Pref0,1[0],1[0],1[0],87,0_35
3,Signal0,1[0],1[0],1[0],87,0_35
3,Hybridindex,12.6222[1.67554],12.6053[1.65825],12.6395[1.69286],88,0_35
3,Pref0,1[0],1[0],1[0],88,0_35
3,Signal0,1[0],1[0],1[0],88,0_35
3,Hybridindex,12.61[1.68022],12.5999[1.71136],12.6195[1.65025],89,0_35
3,Pref0,1[0],1[0],1[0],89,0_35
3,Signal0,1[0],1[0],1[0],89,0_35
3,Hybridindex,12.5907[1.66708],12.6221[1.63456],12.5594[1.69833],90,0_35
3,Pref0,1[0],1[0],1[0],90,0_35
3,Signal0,1[0],1[0],1[0],90,0_35
3,Hybridindex,12.6075[1.72422],12.6161[1.73962],12.5982[1.70741],91,0_35
3,Pref0,1[0],1[0],1[0],91,0_35
3,Signal0,1[0],1[0],1[0],91,0_35
3,Hybridindex,12.6753[1.72378],12.6487[1.72721],12.703[1.71975],92,0_35
3,Pref0,1[0],1[0],1[0],92,0_35
3,Signal0,1[0],1[0],1[0],92,0_35
3,Hybridindex,12.7037[1.71344],12.6399[1.72955],12.7686[1.69444],93,0_35
3,Pref0,1[0],1[0],1[0],93,0_35
3,Signal0,1[0],1[0],1[0],93,0_35
3,Hybridindex,12.767[1.68626],12.8095[1.6766],12.7252[1.69467],94,0_35
3,Pref0,1[0],1[0],1[0],94,0_35
3,Signal0,1[0],1[0],1[0],94,0_35
3,Hybridindex,12.773[1.67376],12.82[1.67131],12.728[1.67486],95,0_35
3,Pref0,1[0],1[0],1[0],95,0_35
3,Signal0,1[0],1[0],1[0],95,0_35
3,Hybridindex,12.6828[1.67047],12.6304[1.65949],12.7368[1.68003],96,0_35
3,Pref0,1[0],1[0],1[0],96,0_35
3,Signal0,1[0],1[0],1[0],96,0_35
3,Hybridindex,12.6815[1.68695],12.5973[1.68797],12.7628[1.68197],97,0_35
3,Pref0,1[0],1[0],1[0],97,0_35
3,Signal0,1[0],1[0],1[0],97,0_35
3,Hybridindex,12.6765[1.68578],12.743[1.6683],12.6142[1.69962],98,0_35
3,Pref0,1[0],1[0],1[0],98,0_35
3,Signal0,1[0],1[0],1[0],98,0_35
3,Hybridindex,12.6685[1.71759],12.7218[1.67755],12.6139[1.75597],99,0_35
3,Pref0,1[0],1[0],1[0],99,0_35
3,Signal0,1[0],1[0],1[0],99,0_35
3,Hybridindex,12.6832[1.67289],12.7064[1.6672],12.6606[1.67814],100,0_35
3,Pref0,1[0],1[0],1[0],100,0_35
3,Signal0,1[0],1[0],1[0],100,0_35
3,Hybridindex,9.845[8.58056],9.79042[8.59699],9.8998[8.56368],1,0_36
3,Pref0,0.49225[0.429028],0.489521[0.429849],0.49499[0.428184],1,0_36
3,Signal0,0.49225[0.429028],0.489521[0.429849],0.49499[0.428184],1,0_36
3,Hybridindex,9.76075[7.86148],9.92675[7.95469],9.58901[7.76014],2,0_36
3,Pref0,0.48425[0.417285],0.494592[0.415672],0.47355[0.418679],2,0_36
3,Signal0,0.48425[0.417285],0.494592[0.415672],0.47355[0.418679],2,0_36
3,Hybridindex,9.6795[7.11588],9.54491[7.09316],9.81463[7.13607],3,0_36
3,Pref0,0.48075[0.40713],0.472555[0.407018],0.488978[0.407075],3,0_36
3,Signal0,0.48075[0.40713],0.472555[0.407018],0.488978[0.407075],3,0_36
3,Hybridindex,9.8685[6.42139],9.93496[6.39618],9.80111[6.44615],4,0_36
3,Pref0,0.49175[0.409032],0.49007[0.407112],0.493454[0.410962],4,0_36
3,Signal0,0.49175[0.409032],0.49007[0.407112],0.493454[0.410962],4,0_36
3,Hybridindex,9.73775[5.72949],9.69193[5.69942],9.78506[5.76],5,0_36
3,Pref0,0.4785[0.40717],0.476378[0.405951],0.480691[0.408414],5,0_36
3,Signal0,0.4785[0.40717],0.476378[0.405951],0.480691[0.408414],5,0_36
3,Hybridindex,9.6985[5.21549],9.74735[5.17517],9.64568[5.25822],6,0_36
3,Pref0,0.47225[0.407253],0.471607[0.404989],0.472945[0.409686],6,0_36
3,Signal0,0.47225[0.407253],0.471607[0.404989],0.472945[0.409686],6,0_36
3,Hybridindex,9.66125[4.65165],9.55464[4.61727],9.76165[4.68158],7,0_36
3,Pref0,0.4695[0.40721],0.46701[0.408599],0.471845[0.405883],7,0_36
3,Signal0,0.4695[0.40721],0.46701[0.408599],0.471845[0.405883],7,0_36
3,Hybridindex,9.41875[4.17511],9.44266[4.2074],9.39341[4.14046],8,0_36
3,Pref0,0.44725[0.401675],0.444121[0.405306],0.450566[0.397763],8,0_36
3,Signal0,0.44725[0.401675],0.444121[0.405306],0.450566[0.397763],8,0_36
3,Hybridindex,9.30525[3.82975],9.2979[3.86542],9.31263[3.79358],9,0_36
3,Pref0,0.4365[0.404311],0.437126[0.394623],0.435872[0.413809],9,0_36
3,Signal0,0.4365[0.404311],0.437126[0.394623],0.435872[0.413809],9,0_36
3,Hybridindex,9.0695[3.48732],8.9888[3.50103],9.15468[3.47077],10,0_36
3,Pref0,0.39975[0.400718],0.391918[0.402648],0.408016[0.398504],10,0_36
3,Signal0,0.39975[0.400718],0.391918[0.402648],0.408016[0.398504],10,0_36
3,Hybridindex,8.81675[3.08002],8.8209[3.10015],8.81244[3.05897],11,0_36
3,Pref0,0.347[0.387416],0.345927[0.388513],0.348114[0.386269],11,0_36
3,Signal0,0.347[0.387416],0.345927[0.388513],0.348114[0.386269],11,0_36
3,Hybridindex,8.62975[2.77503],8.70904[2.8638],8.54935[2.67962],12,0_36
3,Pref0,0.29975[0.363008],0.303376[0.366237],0.296073[0.359667],12,0_36
3,Signal0,0.29975[0.363008],0.303376[0.366237],0.296073[0.359667],12,0_36
3,Hybridindex,8.2965[2.43728],8.30773[2.46415],8.28592[2.41165],13,0_36
3,Pref0,0.22625[0.323552],0.214433[0.31113],0.237379[0.334448],13,0_36
3,Signal0,0.22625[0.323552],0.214433[0.31113],0.237379[0.334448],13,0_36
3,Hybridindex,8.1065[2.20259],8.0526[2.18805],8.15818[2.21521],14,0_36
3,Pref0,0.1665[0.281563],0.168029[0.281556],0.165034[0.281562],14,0_36
3,Signal0,0.1665[0.281563],0.168029[0.281556],0.165034[0.281562],14,0_36
3,Hybridindex,7.9995[2.11577],7.96004[2.12858],8.03904[2.10212],15,0_36
3,Pref0,0.10325[0.223527],0.0959041[0.215051],0.110611[0.231476],15,0_36
3,Signal0,0.10325[0.223527],0.0959041[0.215051],0.110611[0.231476],15,0_36
3,Hybridindex,7.975[2.03847],7.97921[2.02052],7.9705[2.05751],16,0_36
3,Pref0,0.06[0.165529],0.0527079[0.156662],0.0678054[0.174185],16,0_36
3,Signal0,0.06[0.165529],0.0527079[0.156662],0.0678054[0.174185],16,0_36
3,Hybridindex,7.96825[2.00334],7.98253[2.0418],7.95218[1.95902],17,0_36
3,Pref0,0.03375[0.125443],0.0363551[0.12983],0.0308183[0.120247],17,0_36
3,Signal0,0.03375[0.125443],0.0363551[0.12983],0.0308183[0.120247],17,0_36
3,Hybridindex,7.93725[1.93493],7.91413[1.89707],7.96126[1.9732],18,0_36
3,Pref0,0.01625[0.0886619],0.0196271[0.0970995],0.0127421[0.0787952],18,0_36
3,Signal0,0.01625[0.0886619],0.0196271[0.0970995],0.0127421[0.0787952],18,0_36
3,Hybridindex,7.94425[1.9186],7.949[1.94689],7.9395[1.88987],19,0_36
3,Pref0,0.00675[0.0577013],0.008[0.0627375],0.0055[0.0521512],19,0_36
3,Signal0,0.00675[0.0577013],0.008[0.0627375],0.0055[0.0521512],19,0_36
3,Hybridindex,7.972[1.88121],7.97687[1.89363],7.96697[1.86829],20,0_36
3,Pref0,0.002[0.0315595],0.00246063[0.0349894],0.00152439[0.0275658],20,0_36
3,Signal0,0.002[0.0315595],0.00246063[0.0349894],0.00152439[0.0275658],20,0_36
3,Hybridindex,7.89325[1.89202],7.9362[1.87113],7.84934[1.91214],21,0_36
3,Pref0,0[0],0[0],0[0],21,0_36
3,Signal0,0[0],0[0],0[0],21,0_36
3,Hybridindex,7.89725[1.87858],7.82776[1.85525],7.96496[1.89859],22,0_36
3,Pref0,0[0],0[0],0[0],22,0_36
3,Signal0,0[0],0[0],0[0],22,0_36
3,Hybridindex,7.9315[1.86583],7.97247[1.90134],7.89061[1.82878],23,0_36
3,Pref0,0[0],0[0],0[0],23,0_36
3,Signal0,0[0],0[0],0[0],23,0_36
3,Hybridindex,7.93825[1.88794],7.92565[1.86697],7.94976[1.90683],24,0_36
3,Pref0,0[0],0[0],0[0],24,0_36
3,Signal0,0[0],0[0],0[0],24,0_36
3,Hybridindex,7.928[1.91855],7.91231[1.92591],7.94473[1.91052],25,0_36
3,Pref0,0[0],0[0],0[0],25,0_36
3,Signal0,0[0],0[0],0[0],25,0_36
3,Hybridindex,7.886[1.83562],7.9005[1.85857],7.87136[1.81203],26,0_36
3,Pref0,0[0],0[0],0[0],26,0_36
3,Signal0,0[0],0[0],0[0],26,0_36
3,Hybridindex,7.8365[1.76883],7.85165[1.76086],7.82132[1.77666],27,0_36
3,Pref0,0[0],0[0],0[0],27,0_36
3,Signal0,0[0],0[0],0[0],27,0_36
3,Hybridindex,7.7835[1.82986],7.7505[1.83883],7.81717[1.82004],28,0_36
3,Pref0,0[0],0[0],0[0],28,0_36
3,Signal0,0[0],0[0],0[0],28,0_36
3,Hybridindex,7.79375[1.84108],7.79563[1.86775],7.79183[1.81358],29,0_36
3,Pref0,0[0],0[0],0[0],29,0_36
3,Signal0,0[0],0[0],0[0],29,0_36
3,Hybridindex,7.7555[1.85019],7.77944[1.83168],7.73146[1.86829],30,0_36
3,Pref0,0[0],0[0],0[0],30,0_36
3,Signal0,0[0],0[0],0[0],30,0_36
3,Hybridindex,7.79325[1.8746],7.80567[1.8622],7.78113[1.88655],31,0_36
3,Pref0,0[0],0[0],0[0],31,0_36
3,Signal0,0[0],0[0],0[0],31,0_36
3,Hybridindex,7.74975[1.81872],7.72453[1.75011],7.77312[1.87977],32,0_36
3,Pref0,0[0],0[0],0[0],32,0_36
3,Signal0,0[0],0[0],0[0],32,0_36
3,Hybridindex,7.7335[1.81197],7.78999[1.84842],7.67482[1.77141],33,0_36
3,Pref0,0[0],0[0],0[0],33,0_36
3,Signal0,0[0],0[0],0[0],33,0_36
3,Hybridindex,7.7835[1.79301],7.74724[1.8029],7.8194[1.78244],34,0_36
3,Pref0,0[0],0[0],0[0],34,0_36
3,Signal0,0[0],0[0],0[0],34,0_36
3,Hybridindex,7.8125[1.82273],7.89637[1.80504],7.72556[1.83685],35,0_36
3,Pref0,0[0],0[0],0[0],35,0_36
3,Signal0,0[0],0[0],0[0],35,0_36
3,Hybridindex,7.807[1.81838],7.803[1.79832],7.81127[1.83956],36,0_36
3,Pref0,0[0],0[0],0[0],36,0_36
3,Signal0,0[0],0[0],0[0],36,0_36
3,Hybridindex,7.85425[1.77521],7.92226[1.78373],7.78839[1.76442],37,0_36
3,Pref0,0[0],0[0],0[0],37,0_36
3,Signal0,0[0],0[0],0[0],37,0_36
3,Hybridindex,7.904[1.826],7.93015[1.85285],7.87811[1.79865],38,0_36
3,Pref0,0[0],0[0],0[0],38,0_36
3,Signal0,0[0],0[0],0[0],38,0_36
3,Hybridindex,7.91[1.77627],7.86417[1.69566],7.95732[1.85465],39,0_36
3,Pref0,0[0],0[0],0[0],39,0_36
3,Signal0,0[0],0[0],0[0],39,0_36
3,Hybridindex,7.7965[1.7953],7.79421[1.81809],7.79872[1.77293],40,0_36
3,Pref0,0[0],0[0],0[0],40,0_36
3,Signal0,0[0],0[0],0[0],40,0_36
3,Hybridindex,7.8365[1.81198],7.85045[1.71747],7.82247[1.90222],41,0_36
3,Pref0,0[0],0[0],0[0],41,0_36
3,Signal0,0[0],0[0],0[0],41,0_36
3,Hybridindex,7.862[1.81431],7.85707[1.80441],7.86663[1.82355],42,0_36
3,Pref0,0[0],0[0],0[0],42,0_36
3,Signal0,0[0],0[0],0[0],42,0_36
3,Hybridindex,7.858[1.79898],7.76919[1.74061],7.94734[1.85156],43,0_36
3,Pref0,0[0],0[0],0[0],43,0_36
3,Signal0,0[0],0[0],0[0],43,0_36
3,Hybridindex,7.83625[1.79925],7.7525[1.79115],7.92034[1.80345],44,0_36
3,Pref0,0[0],0[0],0[0],44,0_36
3,Signal0,0[0],0[0],0[0],44,0_36
3,Hybridindex,7.89175[1.78729],7.89069[1.84788],7.89279[1.72608],45,0_36
3,Pref0,0[0],0[0],0[0],45,0_36
3,Signal0,0[0],0[0],0[0],45,0_36
3,Hybridindex,7.8605[1.79047],7.8075[1.76485],7.9135[1.81419],46,0_36
3,Pref0,0[0],0[0],0[0],46,0_36
3,Signal0,0[0],0[0],0[0],46,0_36
3,Hybridindex,7.83975[1.71834],7.87451[1.74627],7.80415[1.68851],47,0_36
3,Pref0,0[0],0[0],0[0],47,0_36
3,Signal0,0[0],0[0],0[0],47,0_36
3,Hybridindex,7.811[1.73458],7.81041[1.73357],7.81157[1.73557],48,0_36
3,Pref0,0[0],0[0],0[0],48,0_36
3,Signal0,0[0],0[0],0[0],48,0_36
3,Hybridindex,7.849[1.75733],7.85571[1.74623],7.84232[1.76829],49,0_36
3,Pref0,0[0],0[0],0[0],49,0_36
3,Signal0,0[0],0[0],0[0],49,0_36
3,Hybridindex,7.765[1.78837],7.74232[1.80013],7.78967[1.77517],50,0_36
3,Pref0,0[0],0[0],0[0],50,0_36
3,Signal0,0[0],0[0],0[0],50,0_36
3,Hybridindex,7.7305[1.7776],7.72572[1.76292],7.73498[1.79125],51,0_36
3,Pref0,0[0],0[0],0[0],51,0_36
3,Signal0,0[0],0[0],0[0],51,0_36
3,Hybridindex,7.72225[1.73262],7.71348[1.76632],7.73066[1.69964],52,0_36
3,Pref0,0[0],0[0],0[0],52,0_36
3,Signal0,0[0],0[0],0[0],52,0_36
3,Hybridindex,7.7435[1.74405],7.70242[1.76054],7.78401[1.72667],53,0_36
3,Pref0,0[0],0[0],0[0],53,0_36
3,Signal0,0[0],0[0],0[0],53,0_36
3,Hybridindex,7.76325[1.75964],7.75937[1.73062],7.76703[1.78745],54,0_36
3,Pref0,0[0],0[0],0[0],54,0_36
3,Signal0,0[0],0[0],0[0],54,0_36
3,Hybridindex,7.73275[1.71842],7.71252[1.73004],7.75355[1.70613],55,0_36
3,Pref0,0[0],0[0],0[0],55,0_36
3,Signal0,0[0],0[0],0[0],55,0_36
3,Hybridindex,7.76625[1.75634],7.74655[1.69794],7.78651[1.81422],56,0_36
3,Pref0,0[0],0[0],0[0],56,0_36
3,Signal0,0[0],0[0],0[0],56,0_36
3,Hybridindex,7.70575[1.72461],7.68669[1.73589],7.72508[1.71289],57,0_36
3,Pref0,0[0],0[0],0[0],57,0_36
3,Signal0,0[0],0[0],0[0],57,0_36
3,Hybridindex,7.7365[1.73963],7.75077[1.78102],7.72287[1.69906],58,0_36
3,Pref0,0[0],0[0],0[0],58,0_36
3,Signal0,0[0],0[0],0[0],58,0_36
3,Hybridindex,7.755[1.72242],7.77722[1.68268],7.73313[1.76038],59,0_36
3,Pref0,0[0],0[0],0[0],59,0_36
3,Signal0,0[0],0[0],0[0],59,0_36
3,Hybridindex,7.723[1.805],7.69158[1.7858],7.75143[1.82173],60,0_36
3,Pref0,0[0],0[0],0[0],60,0_36
3,Signal0,0[0],0[0],0[0],60,0_36
3,Hybridindex,7.74525[1.78864],7.73209[1.78806],7.75747[1.78908],61,0_36
3,Pref0,0[0],0[0],0[0],61,0_36
3,Signal0,0[0],0[0],0[0],61,0_36
3,Hybridindex,7.775[1.72609],7.75336[1.72806],7.79854[1.72363],62,0_36
3,Pref0,0[0],0[0],0[0],62,0_36
3,Signal0,0[0],0[0],0[0],62,0_36
3,Hybridindex,7.78[1.72934],7.80484[1.74928],7.75455[1.70829],63,0_36
3,Pref0,0[0],0[0],0[0],63,0_36
3,Signal0,0[0],0[0],0[0],63,0_36
3,Hybridindex,7.7985[1.78813],7.82326[1.75579],7.77408[1.81912],64,0_36
3,Pref0,0[0],0[0],0[0],64,0_36
3,Signal0,0[0],0[0],0[0],64,0_36
3,Hybridindex,7.74875[1.77581],7.74729[1.80132],7.75025[1.74913],65,0_36
3,Pref0,0[0],0[0],0[0],65,0_36
3,Signal0,0[0],0[0],0[0],65,0_36
3,Hybridindex,7.83675[1.78878],7.89504[1.80545],7.78219[1.77129],66,0_36
3,Pref0,0[0],0[0],0[0],66,0_36
3,Signal0,0[0],0[0],0[0],66,0_36
3,Hybridindex,7.8665[1.73823],7.86971[1.76898],7.86317[1.70582],67,0_36
3,Pref0,0[0],0[0],0[0],67,0_36
3,Signal0,0[0],0[0],0[0],67,0_36
3,Hybridindex,7.84925[1.76512],7.82176[1.76452],7.87561[1.76529],68,0_36
3,Pref0,0[0],0[0],0[0],68,0_36
3,Signal0,0[0],0[0],0[0],68,0_36
3,Hybridindex,7.823[1.75817],7.83437[1.76643],7.81244[1.7504],69,0_36
3,Pref0,0[0],0[0],0[0],69,0_36
3,Signal0,0[0],0[0],0[0],69,0_36
3,Hybridindex,7.87825[1.76962],7.85149[1.76426],7.90556[1.77466],70,0_36
3,Pref0,0[0],0[0],0[0],70,0_36
3,Signal0,0[0],0[0],0[0],70,0_36
3,Hybridindex,7.77025[1.73056],7.80359[1.74504],7.73671[1.71521],71,0_36
3,Pref0,0[0],0[0],0[0],71,0_36
3,Signal0,0[0],0[0],0[0],71,0_36
3,Hybridindex,7.79625[1.67843],7.82528[1.7144],7.76874[1.64315],72,0_36
3,Pref0,0[0],0[0],0[0],72,0_36
3,Signal0,0[0],0[0],0[0],72,0_36
3,Hybridindex,7.75[1.70441],7.65932[1.69784],7.83643[1.70616],73,0_36
3,Pref0,0[0],0[0],0[0],73,0_36
3,Signal0,0[0],0[0],0[0],73,0_36
3,Hybridindex,7.765[1.69927],7.8064[1.7174],7.72234[1.67932],74,0_36
3,Pref0,0[0],0[0],0[0],74,0_36
3,Signal0,0[0],0[0],0[0],74,0_36
3,Hybridindex,7.75975[1.69821],7.78138[1.73359],7.73864[1.66266],75,0_36
3,Pref0,0[0],0[0],0[0],75,0_36
3,Signal0,0[0],0[0],0[0],75,0_36
3,Hybridindex,7.758[1.7219],7.83283[1.69656],7.68553[1.74303],76,0_36
3,Pref0,0[0],0[0],0[0],76,0_36
3,Signal0,0[0],0[0],0[0],76,0_36
3,Hybridindex,7.74825[1.70858],7.73669[1.71566],7.76014[1.70119],77,0_36
3,Pref0,0[0],0[0],0[0],77,0_36
3,Signal0,0[0],0[0],0[0],77,0_36
3,Hybridindex,7.71925[1.71444],7.73409[1.70731],7.70517[1.72106],78,0_36
3,Pref0,0[0],0[0],0[0],78,0_36
3,Signal0,0[0],0[0],0[0],78,0_36
3,Hybridindex,7.70925[1.72035],7.70997[1.70272],7.70854[1.73755],79,0_36
3,Pref0,0[0],0[0],0[0],79,0_36
3,Signal0,0[0],0[0],0[0],79,0_36
3,Hybridindex,7.6425[1.67263],7.66716[1.64723],7.61744[1.69768],80,0_36
3,Pref0,0[0],0[0],0[0],80,0_36
3,Signal0,0[0],0[0],0[0],80,0_36
3,Hybridindex,7.701[1.67215],7.68115[1.66433],7.72138[1.6799],81,0_36
3,Pref0,0[0],0[0],0[0],81,0_36
3,Signal0,0[0],0[0],0[0],81,0_36
3,Hybridindex,7.70375[1.62983],7.67302[1.61748],7.7343[1.64145],82,0_36
3,Pref0,0[0],0[0],0[0],82,0_36
3,Signal0,0[0],0[0],0[0],82,0_36
3,Hybridindex,7.74375[1.64991],7.71491[1.59813],7.77456[1.70296],83,0_36
3,Pref0,0[0],0[0],0[0],83,0_36
3,Signal0,0[0],0[0],0[0],83,0_36
3,Hybridindex,7.74325[1.67278],7.69614[1.67308],7.79378[1.67098],84,0_36
3,Pref0,0[0],0[0],0[0],84,0_36
3,Signal0,0[0],0[0],0[0],84,0_36
3,Hybridindex,7.754[1.66094],7.78131[1.65618],7.72636[1.6653],85,0_36
3,Pref0,0[0],0[0],0[0],85,0_36
3,Signal0,0[0],0[0],0[0],85,0_36
3,Hybridindex,7.74775[1.68649],7.73062[1.67318],7.76601[1.70037],86,0_36
3,Pref0,0[0],0[0],0[0],86,0_36
3,Signal0,0[0],0[0],0[0],86,0_36
3,Hybridindex,7.75825[1.68373],7.81313[1.75372],7.70359[1.60913],87,0_36
3,Pref0,0[0],0[0],0[0],87,0_36
3,Signal0,0[0],0[0],0[0],87,0_36
3,Hybridindex,7.7785[1.74619],7.8442[1.79495],7.71712[1.69708],88,0_36
3,Pref0,0[0],0[0],0[0],88,0_36
3,Signal0,0[0],0[0],0[0],88,0_36
3,Hybridindex,7.7135[1.71491],7.72705[1.65981],7.69959[1.76957],89,0_36
3,Pref0,0[0],0[0],0[0],89,0_36
3,Signal0,0[0],0[0],0[0],89,0_36
3,Hybridindex,7.69875[1.66166],7.6677[1.68693],7.72793[1.63703],90,0_36
3,Pref0,0[0],0[0],0[0],90,0_36
3,Signal0,0[0],0[0],0[0],90,0_36
3,Hybridindex,7.73825[1.6303],7.82089[1.63308],7.65709[1.62346],91,0_36
3,Pref0,0[0],0[0],0[0],91,0_36
3,Signal0,0[0],0[0],0[0],91,0_36
3,Hybridindex,7.7715[1.62835],7.76255[1.61897],7.78038[1.63756],92,0_36
3,Pref0,0[0],0[0],0[0],92,0_36
3,Signal0,0[0],0[0],0[0],92,0_36
3,Hybridindex,7.77825[1.60933],7.75864[1.62063],7.79724[1.59808],93,0_36
3,Pref0,0[0],0[0],0[0],93,0_36
3,Signal0,0[0],0[0],0[0],93,0_36
3,Hybridindex,7.742[1.64436],7.76178[1.6649],7.72314[1.62433],94,0_36
3,Pref0,0[0],0[0],0[0],94,0_36
3,Signal0,0[0],0[0],0[0],94,0_36
3,Hybridindex,7.76525[1.70983],7.75128[1.69522],7.77854[1.7235],95,0_36
3,Pref0,0[0],0[0],0[0],95,0_36
3,Signal0,0[0],0[0],0[0],95,0_36
3,Hybridindex,7.74875[1.7107],7.76942[1.72155],7.72844[1.69973],96,0_36
3,Pref0,0[0],0[0],0[0],96,0_36
3,Signal0,0[0],0[0],0[0],96,0_36
3,Hybridindex,7.7055[1.67877],7.65946[1.6728],7.75099[1.68341],97,0_36
3,Pref0,0[0],0[0],0[0],97,0_36
3,Signal0,0[0],0[0],0[0],97,0_36
3,Hybridindex,7.703[1.65878],7.71181[1.67736],7.69405[1.63963],98,0_36
3,Pref0,0[0],0[0],0[0],98,0_36
3,Signal0,0[0],0[0],0[0],98,0_36
3,Hybridindex,7.67475[1.74064],7.58982[1.80607],7.76002[1.66803],99,0_36
3,Pref0,0[0],0[0],0[0],99,0_36
3,Signal0,0[0],0[0],0[0],99,0_36
3,Hybridindex,7.6705[1.67143],7.64148[1.68735],7.70187[1.65347],100,0_36
3,Pref0,0[0],0[0],0[0],100,0_36
3,Signal0,0[0],0[0],0[0],100,0_36
3,Hybridindex,9.855[8.75951],10.101[8.80713],9.61386[8.70583],1,0_37
3,Pref0,0.49275[0.437975],0.505051[0.440357],0.480693[0.435292],1,0_37
3,Signal0,0.49275[0.437975],0.505051[0.440357],0.480693[0.435292],1,0_37
3,Hybridindex,9.7675[7.97369],9.75803[8.01111],9.77689[7.93638],2,0_37
3,Pref0,0.49075[0.419868],0.49247[0.419401],0.489044[0.420325],2,0_37
3,Signal0,0.49075[0.419868],0.49247[0.419401],0.489044[0.420325],2,0_37
3,Hybridindex,9.39275[7.31757],9.29622[7.28199],9.49586[7.35399],3,0_37
3,Pref0,0.46825[0.410021],0.459826[0.406366],0.477249[0.4137],3,0_37
3,Signal0,0.46825[0.410021],0.459826[0.406366],0.477249[0.4137],3,0_37
